nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Masjid Nurul Islam KH Noer Alie Islamic Center Bekasi,Masjid,"QX3V+JHV, RT.005/RW.002, Marga Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17141",Buka 24 jam,"4,7",541,,Tidak Ada ,Tidak Tersedia,-6.2458944,106.9939234,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Masjid Jami An-Nur,Masjid,"Jl. Sultan Agung No.9, RT.002/RW.015, Kranji, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17135",02.58 hingga 00.00,"4,7",845,,Tidak Ada ,Tidak Tersedia,-6.2237907,106.9778761,Aksesibilitas Tersedia,[]
Masjid Al-Iman,Masjid,"Jl. Pepaya I No.20, RT.008/RW.005, Kota Baru, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17133",Buka 24 jam,"4,8",101,,Tidak Ada ,Tidak Tersedia,-6.2107201,106.9686736,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Mubaarok Bekasi,Masjid,"Jl. P.Jawa Dalam No.212, Perumnas 3, RT.002/RW.013, Aren Jaya, Bekasi Timur, Bekasi, West Java 17111",Buka 24 jam,"4,7",36,"
0812-8344-3434",Ada,Tidak Tersedia,-6.2448031,107.0307748,Aksesibilitas Tersedia,[]
Masjid Jami Al Muhajirin,Masjid,"Perumnas Jl. Komodo Raya No.1, RT.006/RW.004, Kayuringin Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17144",04.00 hingga 21.15,"4,8",722,,Tidak Ada ,Tidak Tersedia,-6.2339472,106.9814394,Aksesibilitas Tersedia,[]
"Masjid Jami' Al Iman Narogong, Bekasi",Masjid,"Jl. Narogong Permai IC, RT.09/RW.007, Pengasinan, Kec. Rawalumbu, Kota Bks, Jawa Barat 17115",04.00 hingga 20.00,"4,9",143,"
0858-9374-4592",Ada,Tersedia,-6.2765213,107.0072211,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Masjid Raya At-Taqwa Rawalumbu,Masjid,"Masjid Raya At-Taqwa, Rawalumbu, Jemb. 11, Jl. Lumbu Utara Raya Jembatan 11 No.2, RT.005/RW.019, Bojong Rawalumbu, Kec. Rawalumbu, Kota Bks, Jawa Barat 17116",03.00 hingga 22.00,"4,8",892,,Tidak Ada ,Tersedia,-6.2849845,106.9998276,Aksesibilitas Tersedia,[]
Masjid Al-Anshor,Masjid,"QX5J+W89, Jl. Arjuna Raya, RT.008/RW.022, Kayuringin Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17148",04.00 hingga 21.30,"4,8",124,,Tidak Ada ,Tidak Tersedia,-6.2402061,106.9808688,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Jami' Al-Ma'mur,Masjid,"Jl. Raya Kp. Setu No.3, RT.001/RW.002, Bintara Jaya, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17136",Buka 24 jam,"4,7",149,,Tidak Ada ,Tidak Tersedia,-6.2413826,106.9556208,Aksesibilitas Tersedia,[]
Masjid Jami' Al-muawanah,Masjid,"QXJ7+GFQ, Jl. Kali Baru Barat, RT.007/RW.011, Kota Baru, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17133",Buka 24 jam,"4,7",242,,Tidak Ada ,Tidak Tersedia,-6.2186512,106.9637389,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
Insan Kamil Mosque,Masjid,"Jl. KH. Agus Salim No.96, RT.001/RW.006, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112",04.00 hingga 21.30,"4,8",530,,Tidak Ada ,Tidak Tersedia,-6.235917,107.0065925,Aksesibilitas Tersedia,[]
Masjid Ar Raudhah,Masjid,"QXVX+V33, Jl. Pesona Anggrek Harapan, RT.012/RW.027, Harapan Jaya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17124",04.00 hingga 22.00,"4,8",212,,Tidak Ada ,Tidak Tersedia,-6.2053585,106.9976873,Aksesibilitas Tersedia,[]
Masjid AT TAQWA Bekasi,Masjid,"Jl. Cut Mutia No.43, RT.001/RW.009, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",Buka 24 jam,"4,8",14,,Tidak Ada ,Tidak Tersedia,-6.2499774,107.013693,Aksesibilitas Tersedia,[]
Masjid Jami' Arrahmah,Masjid,"Q292+8C3, Jalan Pintu Air , kampung asem, Jl. Tlk. Buyung, RT.001/RW.011, Marga Mulya, Kota Bks, Jawa Barat",,"4,7",54,,Tidak Ada ,Tidak Tersedia,-6.2317375,107.0010353,Aksesibilitas Tersedia,[]
Masjid Raya Muhammad Ramadhan,Masjid,"PXMF+6MX Masjid Moh. Ramadhan, Jl. Pulo Ribung No.2, RT.010/RW.013, Pekayon Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17148",04.00 hingga 21.30,"4,8",785,,Tidak Ada ,Tidak Tersedia,-6.266905,106.9742845,Aksesibilitas Tersedia,[]
Masjid Al-Falah Perumahan Bekasi Permai Kota Bekasi,Masjid,"Jl. Bekasi Permai VII No.15, RT.004/RW.015, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112",,"4,8",90,,Tidak Ada ,Tidak Tersedia,-6.2290181,107.0128382,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Masjid At-Taqwa Harapan Baru Regency,Masjid,"Harapan Baru Regency No.Raya, RT.008/RW.014, Kota Baru, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17133",Buka 24 jam,"4,8",400,"
(021) 4802634",Ada,Tidak Tersedia,-6.2172253,106.9581971,Aksesibilitas Tersedia,[]
Masjid Jami Syekh Burhanuddin Bekasi,Masjid,"Jl. Prof. Moh. Yamin Gg. Swadaya No.RT. 08/05 Kel, RT.008/RW.005, Duren Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17111",Buka 24 jam,"4,7",182,,Tidak Ada ,Tidak Tersedia,-6.2431134,107.020361,Aksesibilitas Tersedia,[]
Masjid Jami Al Istiqomah,Masjid,"Q27M+F9C, Aren Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat",04.00 hingga 21.15,"4,7",203,,Tidak Ada ,Tidak Tersedia,-6.236329,107.0335457,Aksesibilitas Tersedia,[]
Masjid Agung Al-Barkah,Masjid,"Masjid Al - Barkah, Jl. Veteran No.46, RT.003/RW.004, Marga Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17141",Buka 24 jam,"4,8",3.470,"
(021) 88951181",Ada,Tidak Tersedia,-6.2407637,106.9995397,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Jami At-Taqwa,Masjid,"Jl. Letnan Arsyad Raya No.12, RT.006/RW.012, Kayuringin Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17144",03.30 hingga 20.00,"4,8",156,,Tidak Ada ,Tidak Tersedia,-6.243671,106.9894613,Aksesibilitas Tersedia,[]
Masjid Jami Al - Amanah,Masjid,"QX8H+V8M, Jl. Mawar Raya, RT.008/RW.008, Jakasampurna, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17145",04.00 hingga 20.00,"4,8",61,,Tidak Ada ,Tidak Tersedia,-6.2327858,106.978286,Aksesibilitas Tersedia,[]
Masjid Jami Al-Huda,Masjid,"Jl. Perumahan Taman Kota V No.2, RT.013/RW.016, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112",Buka 24 jam,"4,8",68,,Tidak Ada ,Tidak Tersedia,-6.2400525,107.0081633,Aksesibilitas Tersedia,[]
Masjid Jami Asy-Syifa,Masjid,"Q2F4+6FV, Jl. Raya Perjuangan, RT.001/RW.002, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17142",Buka 24 jam,"4,5",442,"
0821-1431-3449",Ada,Tidak Tersedia,-6.2268937,107.0061621,Aksesibilitas Tersedia,[]
Masjid Jami Al Hidayah,Masjid,"Jalan Pulau Selayar Raya, RT.008/RW.017, Aren Jaya, Bekasi Timur, Bekasi, West Java 17111",,"4,8",245,,Tidak Ada ,Tidak Tersedia,-6.2418317,107.0358163,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Al-Furqon,Masjid,"Jl. Jambu Air 8 No.1, RT.001/RW.016, Kota Baru, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17133",Buka 24 jam,"4,7",480,"
(021) 8863677",Ada,Tersedia,-6.214538,106.963173,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Masjid Jami Al-Akhyar,Masjid,"Q222+C6W, RT.006/RW.003, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",04.00 hingga 00.00,"4,8",417,,Tidak Ada ,Tidak Tersedia,-6.2488789,107.0005867,Aksesibilitas Tersedia,[]
Masjid As Salam Jakasampurna,Masjid,"Jl. Jatiluhur Raya Komp Pengairan No.Kav. 11, RT.001/RW.013, Jakasampurna, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17145",Buka 24 jam,"4,8",632,"
(021) 22101485",Ada,Tersedia,-6.2451448,106.9695972,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Raya At-Taqwa,Masjid,"Jl. Raya Pekayon No.14, RT.004/RW.001, Pekayon Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17148",Buka 24 jam,"4,8",682,,Tidak Ada ,Tidak Tersedia,-6.2595123,106.9875584,Aksesibilitas Tersedia,"['Menyediakan alat bantu dengar', 'Mendukung broadcast audio Auracast', 'Dilengkapi dengan sistem bantu dengar', 'Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Adz-Dzikra,Masjid,"Jl. Lotus Raya No.1, RT.004/RW.019, Jaka Setia, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17147",04.00 hingga 20.00,"4,8",2.008,"
(021) 82735437",Ada,Tersedia,-6.2710493,106.9710493,Aksesibilitas Tersedia,[]
Masjid Al Ihsan Jakapermai,Masjid,"Jaka, Jl. Permai Raya Majapahit No.9, RT.001/RW.06B, Jakasampurna, Bekasi Barat, Bekasi, West Java 17145",Buka 24 jam,"4,8",1.247,"
(021) 88957546",Ada,Tidak Tersedia,-6.2397009,106.9719709,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami Al-Jihad,Masjid,"Jl. Raya Siliwangi No.52, RT.003/RW.005, Sepanjang Jaya, Kec. Rawalumbu, Kota Bks, Jawa Barat 17114",04.00 hingga 21.30,"4,5",125,,Tidak Ada ,Tidak Tersedia,-6.2703893,106.9939851,Aksesibilitas Tersedia,['Tidak memiliki pintu masuk khusus pengguna kursi roda']
"""Masjid Izzatul Islam Grand Wisata Bekasi - Masjid Besar Terdekat""",Masjid,"P27R+M3P, Jl. Grand Wisata Jl. Sunset Ave, Lambangsari, Kec. Tambun Sel., Kabupaten Bekasi, Jawa Barat 17510",,"4,9",3.873,,Tidak Ada ,Tidak Tersedia,-6.2857755,107.0401976,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Jami Al-Hidayah,Masjid,"P2R7+JC9, Jl. Sersan Aswan, RT.003/RW.012, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",04.00 hingga 21.30,"4,8",221,"
0857-1969-8908",Ada,Tidak Tersedia,-6.2584624,107.0136223,Aksesibilitas Tersedia,[]
Masjid Jami Al-Azhar,Masjid,"Jakapermai, Jl. KH. Noer Ali, RT.005/RW.006, Jakasampurna, Bekasi Barat, Bekasi, West Java 17145",Buka 24 jam,"4,8",4.007,"
(021) 88850941",Ada,Tersedia,-6.2483117,106.9729925,Aksesibilitas Tersedia,"['Dilengkapi dengan sistem bantu dengar', 'Memiliki kursi khusus pengguna kursi roda', 'Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Jami Al Fattah,Masjid,"Q2C8+5Q6, Jl. Mekar Sari, RT.004/RW.003, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat",Buka 24 jam,"4,8",108,,Tidak Ada ,Tidak Tersedia,-6.2295837,107.0168845,Aksesibilitas Tersedia,[]
Masjid AL Ishlah Harapan Baru,Masjid,"Jl. Harapan Baru Timur Jl. Srikaya 1 No.1, RT.001/RW.009, Kota Baru, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17133",04.00 hingga 00.00,"4,7",164,"
0897-9366-861",Ada,Tidak Tersedia,-6.2184212,106.966514,Aksesibilitas Tersedia,[]
Masjid Jami Al-Hidayah - PHR Bekasi Utara,Masjid,"Jl. Perum. Prima Harapan Regency No.D-11, RT.009/RW.015, Harapan Baru, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17123",,"4,8",220,,Tidak Ada ,Tidak Tersedia,-6.2100092,107.0163565,Aksesibilitas Tersedia,[]
MASJID AL AMIR,Masjid,"QX7W+W4J, Jl. Ahmad Yani, RT.001/RW.005, Marga Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17141",Buka 24 jam,"4,7",52,,Tidak Ada ,Tidak Tersedia,-6.2351694,106.9952746,Aksesibilitas Tersedia,[]
Masjid Raya Al Azhar Summarecon Bekasi,Masjid,"Jl. Bulevar Utara Blok L, RT.006/RW.003, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17143",Buka 24 jam,"4,8",4.024,"
(021) 29579407",Ada,Tidak Tersedia,-6.2216602,107.0017116,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
"Masjid Besar Al-Muwahhidin - Margahayu, Bekasi Timur",Masjid,"Jl. Insinyur H. Juanda No.9b, RT.005/RW.001, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113",Buka 24 jam,"4,8",89,,Tidak Ada ,Tidak Tersedia,-6.2435054,107.0050108,Aksesibilitas Tersedia,[]
Masjid Baiturrahim Jakasetia,Masjid,"Jl. Surya Raya No.384, RT.003/RW.010, Jaka Setia, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17147",04.00 hingga 22.00,"4,8",743,"
(021) 8208310",Ada,Tersedia,-6.2551466,106.9676251,Aksesibilitas Tersedia,[]
Masjid Raya Jatimulya,Masjid,"Jl. Jatimulya Raya No.1A, Jatimulya, Kec. Tambun Sel., Kabupaten Bekasi, Jawa Barat 17510",04.30 hingga 21.00,"4,8",533,,Tidak Ada ,Tidak Tersedia,-6.2678635,107.0206756,Aksesibilitas Tersedia,[]
Masjid Jami Al-Muhadjirin Bekasi,Masjid,"Jl. P. Jawa Raya No.22, RT.001/RW.022, Aren Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17111",,"4,6",70,"
0888-9882-727",Ada,Tidak Tersedia,-6.2501307,107.0295724,Aksesibilitas Tersedia,[]
Masjid Jami Alfurqon,Masjid,"masjid alfurqon, Jl. Boulevard Hijau Raya, RT.009/RW.024, Pejuang, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17131",Buka 24 jam,"4,9",1.921,,Tidak Ada ,Tidak Tersedia,-6.18706,106.9809885,Aksesibilitas Tersedia,['Memiliki tempat parkir khusus pengguna kursi roda']
