nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
GII Hok Im Tong - Gardujati,Gereja Evangelis,"Jl. Gardujati No.51, Kb. Jeruk, Kec. Andir, Kota Bandung, Jawa Barat","06.00 hingga 07.15,08.00 hingga 09.30,10.00 hingga 11.30,16.30 hingga 18.00","4,6",363.0,,Ada,Tersedia,-6.918472,107.598232,Aksebilitas Cukup,2
GPIB Sejahtera di Bandung,Gereja Protestan,"Jl. Malabar No.49, Malabar, Kec. Lengkong, Kota Bandung, Jawa Barat",,"4,9",41.0,,Tidak Ada,Tidak Tersedia,-6.9244718,107.6243329,Aksebilitas Cukup,1
Gereja Rehoboth Ebenhaezar,Gereja,"Jl. Luna IV No.11, Jamika, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat",,"4,4",12.0,,Ada,Tersedia,-6.9207887,107.5919079,Tidak Tersedia,0
GKI Pasteur,Gereja Protestan,"Jl. Pasteur No.12A, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat",07.00 hingga 12.00,"4,7",151.0,,Ada,Tersedia,-6.9001356,107.6027443,Aksebilitas Lengkap,3
GKI Maulana Yusuf Pos Jemaat Bahureksa 26 Bandung,Gereja Protestan,"Jl. Bahureksa No.26, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat",09.00 hingga 12.00,,,,Tidak Ada,Tersedia,-6.9053985,107.6155855,Tidak Tersedia,0
GBI Bethel Kings Shopping Center,Gereja,"Gedung Parkir Kings Shopping Centre, Jl. Kepatihan, Kota Bandung, Jawa Barat",08.00 hingga 12.00,"5,0",59.0,,Ada,Tersedia,-6.923669,107.6043629,Aksebilitas Cukup,1
Gereja Baptis Indonesia Batu Zaman,Gereja Baptis,"Jl. A. Yani No.249, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat",,"5,0",25.0,,Ada,Tersedia,-6.9151327,107.6306947,Aksebilitas Cukup,1
Gereja Kristen Protestan Terdekat dari POLBAN DAN ULBI,Gereja,"Jl. Prof. Dr. Sutami No.52, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat",,,,,Tidak Ada,Tidak Tersedia,-6.8777692,107.5882059,Tidak Tersedia,0
GMS Bandung,Gereja,"istana bandung electronic center, Istana BEC, Jl. Purnawarman lantai 3A, Babakanciamis, Sumurbandung, Bandung City, West Java",09.00 hingga 19.00,"4,9",125.0,,Ada,Tersedia,-6.9078216,107.6087898,Aksebilitas Cukup,1
Sinode Gereja Kristen Immanuel,Organisasi Keagamaan,"Jl. Taman Mekar Agung III No.16, Mekarwangi, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat",Tutup,"5,0",11.0,(022) 87804653,Ada,Tidak Tersedia,-6.9570054,107.6077295,Tidak Tersedia,0
GKI Gatot Subroto,Gereja,"Jl. Gatot Subroto No.405-407, Binong, Kec. Batununggal, Kota Bandung, Jawa Barat",,"4,8",29.0,(022) 7310426,Ada,Tersedia,-6.9312244,107.6419576,Tidak Tersedia,0
GPIB SILIH ASIH BANDUNG,Gereja,"Jl. T. Kaktus No.15, Sukahaji, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat",Tutup,"5,0",21.0,,Tidak Ada,Tidak Tersedia,-6.9348611,107.5822153,Tidak Tersedia,0
GKPS Bandung Timur,Gereja Kristen,"ITC Kosambi, Jl. Baranang Siang No.1 Blok G, Kebon Pisang, Sumurbandung, Bandung City, West Java",,"5,0",5.0,,Tidak Ada,Tidak Tersedia,-6.9183613,107.6204507,Tidak Tersedia,0
Gereja Kristen Indonesia Maulana Yusuf,Gereja Presbiterian,"Jl. Maulana Yusuf No.20, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat",07.30 hingga 20.00,"4,8",587.0,,Ada,Tersedia,-6.9007873,107.6137771,Aksebilitas Lengkap,3
